Episode, Steps, Reward, Time (in milliseconds)
214, 729, -88.09999999999947, 908
215, 183, -45.70000000000016, 1122
216, 729, -72.80000000000014, 723
217, 138, -15.499999999999961, 723
218, 499, -85.49999999999994, 777
219, 332, -45.20000000000024, 630
220, 729, -79.39999999999966, 757
221, 70, -6.8999999999999915, 664
222, 340, -50.10000000000041, 688
223, 193, -19.200000000000003, 754
224, 210, -24.70000000000003, 802
225, 128, -12.69999999999997, 1025
226, 118, -11.699999999999974, 1029
227, 69, -6.799999999999992, 962
228, 208, -20.700000000000024, 690
229, 140, -13.899999999999967, 612
230, 122, -12.099999999999973, 888
231, 75, -7.39999999999999, 779
232, 729, -72.80000000000014, 737
233, 144, -16.999999999999982, 1014
234, 58, -5.699999999999996, 815
235, 85, -8.399999999999986, 939
236, 207, -23.50000000000002, 782
237, 200, -21.700000000000045, 1168
238, 97, -9.599999999999982, 924
239, 210, -35.40000000000018, 868
240, 314, -49.60000000000023, 1059
241, 70, -6.8999999999999915, 807
242, 729, -72.80000000000014, 1192
243, 95, -10.299999999999983, 867
244, 302, -30.100000000000158, 723
245, 60, -5.899999999999995, 854
246, 96, -9.499999999999982, 937
247, 355, -35.40000000000023, 787
248, 169, -16.79999999999997, 634
249, 176, -21.10000000000004, 747
250, 78, -7.699999999999989, 686
251, 111, -10.999999999999977, 1046
252, 183, -25.80000000000011, 978
253, 157, -57.40000000000012, 731
254, 729, -73.70000000000007, 815
255, 79, -7.799999999999988, 795
256, 117, -30.500000000000107, 708
257, 68, -6.699999999999992, 820
258, 407, -43.3000000000003, 867
259, 160, -15.89999999999996, 897
260, 253, -25.200000000000088, 668
261, 729, -74.60000000000004, 907
262, 158, -21.500000000000057, 763
263, 184, -18.29999999999999, 734
264, 729, -87.29999999999913, 622
265, 78, -7.699999999999989, 679
266, 729, -75.49999999999996, 764
267, 216, -31.400000000000123, 578
268, 94, -10.19999999999998, 588
269, 126, -13.399999999999968, 693
270, 174, -19.10000000000001, 762
271, 102, -10.09999999999998, 886
272, 729, -72.80000000000014, 909
273, 61, -5.999999999999995, 945
274, 721, -74.90000000000019, 829
275, 729, -73.70000000000009, 864
276, 729, -125.69999999999814, 897
277, 66, -6.499999999999993, 1020
278, 137, -13.599999999999968, 914
279, 729, -87.99999999999916, 874
280, 116, -11.499999999999975, 926
281, 109, -10.799999999999978, 710
282, 140, -27.400000000000112, 685
283, 73, -7.19999999999999, 653
284, 129, -15.69999999999997, 860
285, 729, -81.29999999999953, 620
286, 246, -31.200000000000074, 836
287, 337, -69.60000000000004, 944
288, 100, -9.89999999999998, 839
289, 729, -87.09999999999911, 780
290, 729, -83.59999999999935, 889
291, 125, -12.399999999999972, 785
292, 132, -13.09999999999997, 828
293, 131, -15.89999999999997, 794
294, 134, -13.299999999999969, 841
295, 525, -60.90000000000048, 705
296, 332, -33.1000000000002, 696
297, 729, -75.70000000000014, 893
298, 109, -10.799999999999978, 989
299, 161, -27.700000000000152, 846
300, 246, -36.10000000000007, 841
301, 729, -72.80000000000014, 993
302, 729, -76.40000000000009, 835
303, 81, -7.999999999999988, 716
304, 134, -13.299999999999969, 804
305, 91, -8.999999999999984, 776
306, 729, -72.80000000000014, 819
307, 239, -32.500000000000064, 816
308, 279, -27.800000000000125, 858
309, 139, -17.599999999999994, 1153
310, 197, -21.40000000000004, 1114
311, 318, -43.30000000000021, 943
312, 61, -5.999999999999995, 1023
313, 76, -10.39999999999999, 716
314, 302, -31.000000000000156, 796
315, 85, -8.399999999999986, 942
316, 94, -9.299999999999983, 960
317, 122, -12.099999999999973, 677
318, 322, -80.59999999999923, 651
319, 729, -72.80000000000014, 996
320, 183, -18.19999999999999, 649
321, 729, -143.09999999999917, 681
322, 208, -28.300000000000104, 800
323, 116, -11.499999999999975, 877
324, 403, -94.3999999999989, 822
325, 310, -31.800000000000185, 885
326, 141, -13.999999999999966, 907
327, 177, -17.59999999999998, 676
328, 79, -7.799999999999988, 856
329, 135, -13.399999999999968, 761
330, 58, -5.699999999999996, 929
331, 729, -80.99999999999966, 864
332, 729, -85.39999999999945, 936
333, 124, -12.299999999999972, 955
334, 729, -72.80000000000014, 939
335, 283, -28.20000000000013, 938
336, 173, -20.09999999999999, 846
337, 729, -104.89999999999873, 1257
338, 113, -11.199999999999976, 913
339, 147, -18.400000000000006, 769
340, 729, -72.80000000000014, 1145
341, 102, -10.09999999999998, 1039
342, 174, -17.299999999999976, 866
343, 729, -78.19999999999985, 885
344, 292, -30.900000000000176, 960
345, 94, -9.299999999999983, 806
346, 729, -72.80000000000014, 1013
347, 112, -19.700000000000042, 909
348, 97, -9.599999999999982, 860
349, 408, -49.400000000000304, 805
350, 193, -19.200000000000003, 692
351, 85, -8.399999999999986, 731
352, 338, -36.60000000000026, 784
353, 510, -74.79999999999994, 805
354, 69, -6.799999999999992, 718
355, 313, -33.000000000000185, 742
356, 729, -72.80000000000014, 812
357, 94, -9.299999999999983, 796
358, 67, -6.5999999999999925, 747
359, 178, -17.69999999999998, 1027
360, 152, -15.099999999999962, 774
361, 91, -11.899999999999984, 810
362, 210, -20.900000000000027, 930
363, 729, -76.59999999999994, 931
364, 588, -66.40000000000039, 769
365, 729, -73.70000000000009, 990
366, 92, -9.099999999999984, 719
367, 116, -24.800000000000068, 768
368, 109, -10.799999999999978, 878
369, 210, -20.900000000000027, 1054
370, 122, -12.099999999999973, 679
371, 125, -18.20000000000001, 779
372, 95, -9.399999999999983, 800
373, 184, -18.29999999999999, 715
374, 93, -9.199999999999983, 839
375, 729, -81.49999999999956, 891
376, 134, -16.19999999999997, 961
377, 410, -52.3000000000003, 814
378, 609, -202.8999999999997, 805
379, 341, -34.00000000000021, 756
380, 227, -34.10000000000015, 1063
381, 156, -15.499999999999961, 795
382, 196, -39.600000000000094, 774
383, 118, -11.699999999999974, 1037
384, 226, -42.300000000000146, 973
385, 729, -72.80000000000014, 834
386, 729, -72.80000000000014, 1264
387, 145, -14.399999999999965, 681
388, 729, -76.59999999999987, 685
389, 96, -9.499999999999982, 837
390, 97, -9.599999999999982, 867
391, 124, -12.299999999999972, 840
392, 81, -10.899999999999988, 743
393, 729, -72.80000000000014, 844
394, 729, -93.09999999999928, 856
395, 73, -7.19999999999999, 756
396, 206, -23.40000000000002, 816
397, 381, -65.00000000000026, 895
398, 73, -7.19999999999999, 1165
399, 110, -10.899999999999977, 1123
400, 272, -27.100000000000115, 1181
401, 353, -41.00000000000025, 1035
402, 95, -12.299999999999983, 1491
403, 76, -7.499999999999989, 1125
404, 228, -27.200000000000117, 977
405, 77, -7.599999999999989, 933
406, 352, -42.800000000000274, 896
407, 260, -25.900000000000098, 737
408, 102, -10.09999999999998, 893
409, 104, -10.29999999999998, 842
410, 75, -7.39999999999999, 867
411, 92, -10.999999999999982, 765
412, 235, -27.00000000000012, 789
413, 134, -13.299999999999969, 815
414, 88, -8.699999999999985, 867
415, 93, -9.199999999999983, 810
416, 205, -20.40000000000002, 756
417, 729, -78.19999999999975, 885
418, 230, -22.900000000000055, 786
419, 170, -16.89999999999997, 854
420, 77, -7.599999999999989, 859
421, 158, -15.69999999999996, 686
422, 213, -21.20000000000003, 715
423, 729, -78.19999999999992, 748
424, 259, -25.800000000000097, 664
425, 131, -12.99999999999997, 883
426, 87, -11.499999999999986, 938
427, 305, -30.400000000000162, 855
428, 104, -10.29999999999998, 844
429, 117, -17.4, 849
430, 129, -12.79999999999997, 839
431, 76, -7.499999999999989, 893
432, 66, -6.499999999999993, 928
433, 108, -10.699999999999978, 783
434, 195, -19.400000000000006, 998
435, 258, -25.700000000000095, 925
436, 124, -12.299999999999972, 862
437, 143, -17.099999999999984, 812
438, 107, -10.599999999999978, 1078
439, 65, -6.399999999999993, 814
440, 664, -84.49999999999986, 834
441, 90, -8.899999999999984, 891
442, 63, -6.199999999999994, 719
443, 642, -78.5999999999996, 846
444, 67, -6.5999999999999925, 791
445, 353, -35.20000000000023, 969
446, 276, -50.900000000000176, 855
447, 729, -72.80000000000014, 889
448, 729, -75.59999999999995, 826
449, 89, -8.799999999999985, 759
450, 73, -7.19999999999999, 821
451, 102, -10.09999999999998, 1185
452, 61, -5.999999999999995, 1636
453, 88, -8.699999999999985, 1362
454, 132, -13.09999999999997, 1364
455, 729, -72.80000000000014, 1399
456, 729, -72.80000000000014, 979
457, 340, -104.29999999999876, 922
458, 228, -22.700000000000053, 1408
459, 112, -11.099999999999977, 1183
460, 202, -20.100000000000016, 1031
461, 147, -23.300000000000033, 1515
462, 215, -25.200000000000102, 1122
463, 83, -8.199999999999987, 1020
464, 445, -44.40000000000036, 935
465, 729, -164.69999999999644, 1099
466, 186, -18.499999999999993, 1578
467, 387, -38.60000000000028, 1811
468, 191, -21.900000000000038, 1102
469, 124, -12.299999999999972, 814
470, 76, -7.499999999999989, 1214
471, 729, -75.69999999999993, 1233
472, 70, -6.8999999999999915, 1191
473, 77, -7.599999999999989, 1459
474, 80, -7.899999999999988, 1370
475, 91, -9.89999999999998, 1364
476, 729, -72.80000000000014, 1179
477, 58, -5.699999999999996, 1373
478, 79, -7.799999999999988, 871
479, 729, -76.39999999999995, 909
480, 729, -77.29999999999981, 918
481, 342, -45.70000000000021, 903
482, 113, -14.099999999999977, 1237
483, 117, -11.599999999999975, 1252
484, 177, -17.59999999999998, 1248
485, 729, -81.49999999999952, 940
486, 181, -17.999999999999986, 1019
487, 184, -18.29999999999999, 969
488, 102, -10.09999999999998, 916
489, 243, -27.100000000000072, 775
490, 78, -7.699999999999989, 946
491, 85, -8.399999999999986, 1079
492, 60, -5.899999999999995, 1115
493, 113, -14.099999999999977, 1093
494, 87, -15.299999999999981, 1041
495, 120, -11.899999999999974, 1099
496, 67, -6.5999999999999925, 1225
497, 275, -30.300000000000118, 1643
498, 453, -51.9000000000004, 1693
499, 268, -26.70000000000011, 1599
500, 171, -28.60000000000008, 1617
501, 93, -9.199999999999983, 1239
502, 75, -7.39999999999999, 1234
503, 109, -16.599999999999987, 1235
504, 182, -29.700000000000035, 1170
505, 729, -72.80000000000014, 1230
506, 251, -25.000000000000085, 850
507, 138, -19.50000000000003, 967
508, 729, -72.80000000000014, 797
509, 127, -12.599999999999971, 875
510, 105, -13.29999999999998, 778
511, 77, -7.599999999999989, 983
512, 256, -27.30000000000011, 1014
513, 84, -8.299999999999986, 1282
514, 124, -12.299999999999972, 1167
515, 77, -10.49999999999999, 1214
516, 431, -43.00000000000034, 1017
517, 102, -12.99999999999998, 877
518, 97, -9.599999999999982, 941
519, 92, -9.099999999999984, 1098
520, 85, -8.399999999999986, 1036
521, 114, -11.299999999999976, 1094
522, 284, -28.300000000000132, 1141
523, 233, -23.20000000000006, 907
524, 711, -71.00000000000024, 926
525, 195, -25.20000000000007, 1306
526, 128, -12.69999999999997, 1361
527, 100, -12.799999999999981, 1531
528, 96, -15.299999999999983, 1344
529, 88, -8.699999999999985, 917
530, 608, -66.40000000000042, 844
531, 85, -8.399999999999986, 1037
532, 115, -11.399999999999975, 966
533, 82, -8.099999999999987, 831
534, 565, -72.5999999999999, 817
535, 729, -94.39999999999955, 821
536, 74, -7.29999999999999, 816
537, 78, -7.699999999999989, 967
538, 70, -6.8999999999999915, 824
539, 61, -5.999999999999995, 953
540, 122, -12.099999999999973, 870
541, 209, -20.800000000000026, 916
542, 180, -20.80000000000002, 1008
543, 93, -12.099999999999984, 1060
544, 76, -7.499999999999989, 963
545, 91, -11.899999999999984, 941
546, 93, -9.199999999999983, 1302
547, 729, -74.7, 1175
548, 216, -21.500000000000036, 998
549, 100, -9.89999999999998, 1042
550, 674, -67.30000000000045, 1050
551, 184, -18.29999999999999, 925
552, 729, -87.19999999999975, 821
553, 227, -22.60000000000005, 923
554, 76, -7.499999999999989, 1193
555, 216, -21.500000000000036, 1177
556, 79, -7.799999999999988, 1163
557, 729, -72.80000000000014, 1378
558, 141, -13.999999999999966, 1026
559, 116, -11.499999999999975, 1007
560, 126, -13.399999999999972, 1032
561, 400, -45.700000000000294, 977
562, 74, -7.29999999999999, 814
563, 729, -95.2999999999991, 948
564, 185, -21.30000000000001, 980
565, 59, -5.799999999999995, 926
566, 154, -20.100000000000033, 940
567, 507, -50.60000000000045, 907
568, 65, -6.399999999999993, 850
569, 129, -12.79999999999997, 1248
570, 76, -7.499999999999989, 851
571, 136, -22.200000000000024, 1102
572, 146, -14.499999999999964, 1255
573, 109, -10.799999999999978, 1055
574, 124, -23.900000000000045, 1136
575, 146, -14.499999999999964, 994
576, 94, -12.199999999999983, 978
577, 729, -95.09999999999934, 1094
578, 96, -9.499999999999982, 1025
579, 165, -16.399999999999963, 1270
580, 202, -20.100000000000016, 1346
581, 81, -7.999999999999988, 818
582, 255, -25.40000000000009, 1038
583, 88, -8.699999999999985, 1430
584, 114, -11.299999999999976, 1185
585, 368, -45.40000000000025, 1334
586, 85, -8.399999999999986, 1053
587, 71, -6.999999999999991, 1262
588, 97, -12.499999999999982, 1244
589, 156, -15.499999999999961, 1204
590, 90, -8.899999999999984, 1034
591, 111, -12.799999999999976, 978
592, 235, -23.400000000000063, 1209
593, 281, -28.000000000000128, 957
594, 196, -24.000000000000085, 1052
595, 64, -6.299999999999994, 1435
596, 153, -16.099999999999962, 1025
597, 102, -10.09999999999998, 919
598, 73, -7.19999999999999, 955
599, 274, -30.000000000000167, 1299
600, 137, -13.599999999999968, 1060
601, 80, -7.899999999999988, 1280
602, 91, -8.999999999999984, 1208
603, 180, -20.800000000000036, 1121
604, 67, -6.5999999999999925, 1031
605, 468, -52.50000000000039, 1026
606, 171, -16.99999999999997, 1077
607, 120, -14.799999999999974, 1127
608, 60, -5.899999999999995, 1158
609, 517, -74.8, 1030
610, 76, -7.499999999999989, 1423
611, 86, -8.499999999999986, 1091
612, 180, -23.700000000000024, 1192
613, 729, -75.69999999999997, 1459
614, 106, -10.499999999999979, 1428
615, 173, -17.199999999999974, 971
616, 126, -12.499999999999972, 1207
617, 72, -9.999999999999991, 1405
618, 129, -18.600000000000016, 1112
619, 200, -19.900000000000013, 1059
620, 136, -13.499999999999968, 1081
621, 298, -41.100000000000314, 908
622, 126, -18.800000000000022, 1209
623, 78, -7.699999999999989, 972
624, 92, -9.099999999999984, 1458
625, 63, -6.199999999999994, 1310
626, 76, -7.499999999999989, 1181
627, 145, -14.399999999999965, 968
628, 142, -14.099999999999966, 1032
629, 302, -62.500000000000234, 1209
630, 195, -20.30000000000002, 1224
631, 77, -7.599999999999989, 1049
632, 205, -20.40000000000002, 920
633, 86, -8.499999999999986, 1016
634, 117, -14.499999999999975, 1370
635, 88, -8.699999999999985, 1183
636, 90, -8.899999999999984, 1379
637, 729, -78.39999999999976, 1459
638, 120, -11.899999999999974, 1594
639, 127, -15.399999999999968, 1632
640, 74, -7.29999999999999, 1775
641, 71, -6.999999999999991, 1100
642, 75, -7.39999999999999, 1114
643, 134, -13.299999999999969, 1122
644, 88, -8.699999999999985, 1364
645, 123, -12.199999999999973, 1692
646, 164, -30.700000000000173, 1832
647, 126, -29.90000000000002, 1408
648, 66, -6.499999999999993, 1735
649, 181, -17.999999999999986, 1282
650, 105, -10.399999999999979, 1825
651, 86, -8.499999999999986, 1036
652, 173, -18.099999999999987, 1367
653, 148, -17.59999999999999, 1897
654, 109, -10.799999999999978, 1642
655, 78, -7.699999999999989, 1974
656, 84, -8.299999999999986, 1327
657, 195, -19.400000000000006, 1903
658, 729, -160.099999999998, 1839
659, 108, -10.699999999999978, 2950
660, 283, -29.100000000000144, 1671
661, 109, -13.699999999999978, 1443
662, 729, -72.80000000000014, 1188
663, 366, -36.50000000000025, 1894
664, 729, -113.39999999999925, 1695
665, 729, -73.70000000000009, 1121
666, 58, -5.699999999999996, 1367
667, 138, -13.699999999999967, 1747
668, 233, -27.70000000000014, 1555
669, 123, -12.199999999999973, 2004
670, 160, -17.79999999999999, 2092
671, 515, -59.80000000000056, 1414
672, 79, -7.799999999999988, 1263
673, 87, -8.599999999999985, 2007
674, 187, -21.300000000000043, 1497
675, 246, -24.500000000000078, 1741
676, 729, -72.80000000000014, 1759
677, 203, -29.800000000000082, 1483
678, 99, -12.699999999999982, 1667
679, 107, -10.599999999999978, 1208
680, 61, -5.999999999999995, 1047
681, 284, -28.300000000000132, 1486
682, 75, -7.39999999999999, 1926
683, 194, -19.300000000000004, 1549
684, 92, -11.999999999999984, 1524
685, 285, -30.200000000000166, 1670
686, 84, -8.299999999999986, 1653
687, 201, -20.000000000000014, 1482
688, 729, -87.30000000000003, 1476
689, 621, -67.80000000000034, 1294
690, 62, -6.099999999999994, 2245
691, 309, -39.50000000000016, 2924
692, 123, -13.099999999999973, 2669
693, 94, -12.199999999999983, 1921
694, 160, -15.89999999999996, 1728
695, 146, -20.300000000000015, 1769
696, 115, -20.100000000000012, 1364
697, 617, -67.40000000000036, 1170
698, 729, -88.99999999999923, 1635
699, 70, -9.799999999999992, 1593
700, 219, -29.40000000000008, 1655
701, 491, -49.000000000000426, 1404
702, 116, -11.499999999999975, 1324
703, 359, -52.00000000000034, 1265
704, 729, -74.60000000000001, 1395
705, 331, -36.80000000000027, 1397
706, 729, -75.69999999999997, 1073
707, 76, -13.199999999999987, 1465
708, 163, -20.00000000000003, 1015
709, 170, -16.89999999999997, 1218
710, 167, -18.5, 1168
711, 100, -9.89999999999998, 1310
712, 152, -15.099999999999962, 1476
713, 144, -23.00000000000002, 1221
714, 92, -9.099999999999984, 1157
715, 107, -10.599999999999978, 1246
716, 122, -12.099999999999973, 1037
717, 156, -15.499999999999961, 1052
718, 73, -7.19999999999999, 1243
719, 729, -72.80000000000014, 984
720, 86, -8.499999999999986, 935
721, 77, -7.599999999999989, 1023
722, 114, -17.099999999999994, 1251
723, 69, -6.799999999999992, 1285
724, 458, -45.70000000000038, 1298
725, 111, -10.999999999999977, 1360
726, 78, -7.699999999999989, 1077
727, 174, -17.299999999999976, 1394
728, 138, -15.499999999999961, 1330
729, 189, -36.70000000000003, 1178
730, 128, -14.59999999999997, 1252
731, 169, -19.70000000000001, 1316
732, 729, -72.80000000000014, 1510
733, 127, -15.499999999999972, 990
734, 225, -22.40000000000005, 1743
735, 524, -52.30000000000047, 1184
736, 91, -8.999999999999984, 1204
737, 87, -8.599999999999985, 1168
738, 236, -23.500000000000064, 1564
739, 244, -32.40000000000019, 1855
740, 120, -11.899999999999974, 1893
741, 729, -93.89999999999962, 2503
742, 500, -53.700000000000436, 2267
743, 86, -15.699999999999978, 1101
744, 145, -27.000000000000103, 2535
745, 219, -24.70000000000004, 2190
746, 85, -8.399999999999986, 1781
747, 404, -43.2000000000003, 2621
748, 64, -6.299999999999994, 1846
749, 126, -15.399999999999972, 2120
750, 188, -24.500000000000004, 2165
751, 210, -20.900000000000027, 2541
752, 111, -13.899999999999977, 2057
753, 479, -105.7999999999994, 1857
754, 111, -10.999999999999977, 2474
755, 115, -11.399999999999975, 1909
756, 103, -10.19999999999998, 1951
757, 162, -16.09999999999996, 2076
758, 105, -10.399999999999979, 1671
759, 70, -6.8999999999999915, 1298
760, 297, -38.10000000000018, 1728
761, 98, -9.699999999999982, 1704
762, 729, -72.80000000000014, 2303
763, 61, -5.999999999999995, 2080
764, 79, -7.799999999999988, 1970
765, 164, -16.29999999999996, 1618
766, 163, -16.19999999999996, 1772
767, 92, -9.099999999999984, 1538
768, 81, -10.899999999999988, 1522
769, 82, -8.099999999999987, 1615
770, 618, -61.70000000000061, 1652
771, 83, -8.199999999999987, 1753
772, 226, -27.900000000000123, 1974
773, 72, -7.099999999999991, 1492
774, 69, -6.799999999999992, 1199
775, 524, -63.90000000000047, 1149
776, 178, -17.69999999999998, 1311
777, 72, -12.899999999999991, 1022
778, 729, -72.80000000000014, 931
779, 123, -13.999999999999966, 1102
780, 96, -9.499999999999982, 1117
781, 229, -31.1000000000001, 1175
782, 119, -11.799999999999974, 1058
783, 90, -11.799999999999985, 1130
784, 106, -10.499999999999979, 1015
785, 253, -51.60000000000026, 1177
786, 202, -23.000000000000014, 1651
787, 106, -19.500000000000032, 1826
788, 110, -10.899999999999977, 1646
789, 92, -9.099999999999984, 1856
790, 415, -65.90000000000025, 1772
791, 247, -32.20000000000009, 1226
792, 203, -20.200000000000017, 926
793, 90, -8.899999999999984, 1924
794, 229, -22.800000000000054, 1703
795, 106, -10.499999999999979, 1337
796, 72, -7.099999999999991, 1451
797, 145, -20.70000000000005, 1193
798, 77, -7.599999999999989, 1193
799, 71, -6.999999999999991, 1484
800, 202, -21.000000000000032, 1116
801, 729, -72.80000000000014, 1151
802, 304, -41.900000000000155, 1369
